596000,602000,594000,598000,333605,199667,2,10000,166,592200,595650,599568.6275,599568.6275,1,1,1,1,1,1,608000,608000,660000,631000,663000,-407715.368,1599015.368,-1.78E-05,7.36E+07,2.005575399,2.005529642,100.9793989,100.394527,99.73837399,99.73837399,-0.001841804,612160,636054.4,672171.712,-4.08E-05,-2.18E-04,0.33557047
598000,604000,596000,599000,153988,92316,2,1000,118,596000,596450,599557.6923,599557.6923,1,1,1,1,1,1,608000,600000,660000,615000,663000,-406915.368,1599815.368,-1.76E-05,7.30E+07,1.990948029,1.991021909,100.5033557,100.4275295,99.90698271,99.90698271,-0.001745512,613560,635256,671098.7131,-0.001596317,-3.63E-04,0.16722408
599000,605000,594000,604000,305647,183769,2,5000,171,597200,597650,599641.5094,599641.5094,1,1,1,1,1,1,608000,604000,660000,614000,663000,-405715.368,1601015.368,-1.63E-05,6.73E+07,1.922358326,1.922997761,101.138647,101.0624948,100.7268494,100.7268494,-0.001658109,615480,634705.6,670057.7142,-0.001551186,-5.02E-04,0.834724541
600000,604000,597000,600000,196304,117718,5,4000,60,597800,598150,599648.1481,599648.1481,1,1,1,1,1,1,608000,604000,660000,612500,663000,-405215.368,1601515.368,-1.59E-05,6.60E+07,1.979434926,1.979618424,100.3680161,100.309287,100.0586764,100.0586764,-0.001578648,617240,634384,669057.8034,-0.001492276,-6.35E-04,0
610000,614000,608000,608000,553216,338124,2,8000,68,601800,598400,599800,599800,1,1,1,1,1,1,608000,608000,660000,612000,663000,-404965.368,1601765.368,-1.05E-05,4.38E+07,1.660880984,1.663966129,101.0302426,101.6042781,101.3671224,101.3671224,-0.001505264,618960,634267.2,668107.8125,-0.001419894,-7.62E-04,-0.327868852
609000,615000,605000,605000,267449,163015,5,3000,173,603200,598400,599892.8571,599892.8571,1,1,1,1,1,1,608000,608000,660000,611500,663000,-404965.368,1601765.368,-1.20E-05,4.97E+07,2.136866751,2.134994196,100.2984085,101.1029412,100.8513425,100.8513425,-0.00143869,620440,634326.4,667213.4536,-0.001338645,-8.82E-04,-0.65681445
603000,614000,602000,609000,218896,133427,2,4000,159,605200,598800,600052.6316,600052.6316,1,1,1,1,1,1,609000,609000,660000,610500,663000,-404565.368,1602165.368,-1.46E-05,6.05E+07,2.220557308,2.217898639,100.6278916,101.7034068,101.4910973,101.4910973,-0.001377276,621520,634542.4,666385.7827,-0.001240489,-9.95E-04,0.995024876
618000,619000,610000,610000,251309,154393,2,1000,96,606400,599150,600224.1379,600224.1379,1,1,1,1,1,1,610000,610000,658500,606500,663000,-404215.368,1602515.368,-1.73E-05,7.16E+07,2.18417904,2.182356101,100.5936675,101.8108988,101.6287019,101.6287019,-0.001320316,622600,634894.4,665630.9118,-0.001132784,-0.001102219,-1.294498382
612000,617000,612000,615000,162429,99931,2,5000,207,609400,600000,600474.5763,600474.5763,1,1,1,1,1,1,615000,615000,658500,610000,663000,-403365.368,1603365.368,-2.13E-05,8.78E+07,2.22870677,2.226792239,100.9189367,102.5,102.4189906,102.4189906,-0.0012678,624000,635395.2,664955.6478,-0.001014472,-0.001202985,0.490196078
619000,619000,604000,606000,301027,182927,5,9000,171,609000,600250,600566.6667,600566.6667,1,1,1,1,1,1,615000,615000,658500,616000,663000,-403115.368,1603615.368,-2.22E-05,9.18E+07,2.045445396,2.045135295,99.50738916,100.9579342,100.9047011,100.9047011,-0.001219424,624640,635976,664360.4238,-8.95E-04,-0.001297911,-2.100161551
605000,617000,605000,615000,279143,170922,2,9000,92,611000,600700,599766.6667,600803.2787,1,1,1,1,1,1,615000,615000,658500,613500,663000,-402665.368,1604065.368,-2.56E-05,1.06E+08,2.152395297,2.151400323,100.6546645,102.380556,102.5398766,102.3629567,-0.001174057,625120,636619.2,663846.686,-7.73E-04,-0.001206462,1.652892562
615000,623000,609000,616000,302756,186597,2,1000,133,612400,601100,599116.6667,601048.3871,1,1,1,1,1,1,616000,616000,658500,613500,663000,-402265.368,1604465.368,-2.90E-05,1.19E+08,2.131408871,2.13066373,100.5878511,102.4787889,102.8180377,102.4875889,-0.001131745,625560,637318.4,663415.8282,-6.49E-04,-0.001106223,0.162601626
